timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_3,gNB_4,0.997554
1,link,,AMF_1,gNB_6,0.997222
1,link,,AMF_2,gNB_7,0.998929
1,link,,AMF_3,AUSF_1,0.998796
1,link,,AUSF_1,UDM_1,0.997882
1,link,,AMF_4,gNB_6,0.998344
1,link,,AMF_2,gNB_5,0.997043
1,link,,AMF_1,gNB_3,0.998409
1,link,,AMF_3,gNB_2,0.998106
1,link,,AMF_2,UDM_1,0.997868
1,link,,AMF_4,gNB_3,0.997843
1,link,,AMF_2,gNB_4,0.99714
1,link,,AMF_1,gNB_1,0.997792
1,link,,AMF_2,gNB_1,0.998418
1,link,,AMF_4,gNB_1,0.998899
1,link,,AMF_2,AUSF_1,0.997414
1,link,,AMF_1,gNB_7,0.997676
1,link,,AMF_4,gNB_7,0.998951
1,link,,AMF_1,gNB_5,0.997645
1,link,,AMF_3,gNB_6,0.998739
1,link,,AMF_2,gNB_2,0.998279
1,link,,AMF_4,gNB_5,0.998168
1,link,,AMF_1,UDM_1,0.998408
1,link,,AMF_1,gNB_4,0.997417
1,link,,AMF_4,UDM_1,0.998271
1,link,,AMF_3,gNB_3,0.998654
1,link,,AMF_4,gNB_4,0.998744
1,link,,AMF_3,gNB_1,0.998924
1,link,,AMF_2,gNB_6,0.997689
1,link,,AMF_1,AUSF_1,0.997559
1,link,,AMF_4,AUSF_1,0.998702
1,link,,AMF_1,gNB_2,0.998669
1,link,,AMF_4,gNB_2,0.998424
1,link,,AMF_3,gNB_5,0.997655
1,link,,AMF_2,gNB_3,0.998727
1,link,,AMF_3,UDM_1,0.998741
1,trace,UE_1,UE_1,gNB_4,0.998332
1,trace,UE_1,gNB_4,AMF_4,0.998744
1,trace,UE_1,AMF_4,AUSF_1,0.998702
1,trace,UE_1,AUSF_1,UDM_1,0.997882
1,trace,UE_1,UDM_1,AUSF_1,0.997882
1,trace,UE_1,AUSF_1,AMF_4,0.998702
1,trace,UE_1,AMF_4,UDM_1,0.998271
1,trace,UE_1,UDM_1,AMF_4,0.998271
1,trace,UE_1,AMF_4,gNB_4,0.998744
1,trace,UE_1,gNB_4,UE_1,0.998628
1,session,UE_1,,,0.98427
1,trace,UE_2,UE_2,gNB_6,0.998693
1,trace,UE_2,gNB_6,AMF_4,0.998344
1,trace,UE_2,AMF_4,AUSF_1,0.998702
1,trace,UE_2,AUSF_1,UDM_1,0.997882
1,trace,UE_2,UDM_1,AUSF_1,0.997882
1,trace,UE_2,AUSF_1,AMF_4,0.998702
1,trace,UE_2,AMF_4,UDM_1,0.998271
1,trace,UE_2,UDM_1,AMF_4,0.998271
1,trace,UE_2,AMF_4,gNB_6,0.998344
1,trace,UE_2,gNB_6,UE_2,0.998101
1,session,UE_2,,,0.983317
1,trace,UE_3,UE_3,gNB_2,0.997555
1,trace,UE_3,gNB_2,AMF_1,0.998669
1,trace,UE_3,AMF_1,AUSF_1,0.997559
1,trace,UE_3,AUSF_1,UDM_1,0.997882
1,trace,UE_3,UDM_1,AUSF_1,0.997882
1,trace,UE_3,AUSF_1,AMF_1,0.997559
1,trace,UE_3,AMF_1,UDM_1,0.998408
1,trace,UE_3,UDM_1,AMF_1,0.998408
1,trace,UE_3,AMF_1,gNB_2,0.998669
1,trace,UE_3,gNB_2,UE_3,0.998037
1,session,UE_3,,,0.980795
1,trace,UE_4,UE_4,gNB_1,0.998522
1,trace,UE_4,gNB_1,AMF_4,0.998899
1,trace,UE_4,AMF_4,AUSF_1,0.998702
1,trace,UE_4,AUSF_1,UDM_1,0.997882
1,trace,UE_4,UDM_1,AUSF_1,0.997882
1,trace,UE_4,AUSF_1,AMF_4,0.998702
1,trace,UE_4,AMF_4,UDM_1,0.998271
1,trace,UE_4,UDM_1,AMF_4,0.998271
1,trace,UE_4,AMF_4,gNB_1,0.998899
1,trace,UE_4,gNB_1,UE_4,0.997194
1,session,UE_4,,,0.983347
1,trace,UE_5,UE_5,gNB_5,0.998586
1,trace,UE_5,gNB_5,AMF_4,0.998168
