timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_11,SMF_13,0.998773
1,link,,SMF_8,UPF_12,0.997318
1,link,,AMF_9,gNB_10,0.998628
1,link,,SMF_15,UPF_14,0.997652
1,link,,AMF_9,SMF_7,0.998093
1,link,,SMF_8,UPF_7,0.99896
1,link,,AMF_13,gNB_15,0.998123
1,link,,AMF_8,gNB_8,0.99847
1,link,,AMF_1,gNB_12,0.998706
1,link,,SMF_15,UPF_15,0.997086
1,link,,AMF_8,SMF_7,0.99836
1,link,,AMF_11,SMF_17,0.997513
1,link,,AMF_13,SMF_2,0.998668
1,link,,AMF_7,gNB_10,0.998999
1,link,,AMF_15,SMF_8,0.997677
1,link,,SMF_3,UPF_6,0.998819
1,link,,SMF_18,UPF_10,0.997769
1,link,,AMF_11,SMF_14,0.997422
1,link,,SMF_11,UPF_9,0.997004
1,link,,SMF_4,UPF_4,0.997895
1,link,,AMF_3,gNB_15,0.998212
1,link,,SMF_5,UPF_2,0.997284
1,link,,AMF_15,gNB_14,0.997972
1,link,,SMF_12,UPF_13,0.998922
1,link,,SMF_11,UPF_2,0.997953
1,link,,SMF_9,UPF_12,0.997036
1,link,,SMF_13,UPF_6,0.997086
1,link,,SMF_13,UPF_5,0.997873
1,link,,AMF_2,gNB_5,0.997127
1,link,,AMF_13,gNB_16,0.997682
1,link,,AMF_3,SMF_2,0.998016
1,link,,AMF_11,gNB_14,0.998462
1,link,,AMF_15,gNB_11,0.997805
1,link,,AMF_13,SMF_13,0.998737
1,link,,AMF_7,SMF_5,0.998387
1,link,,AMF_6,SMF_4,0.998668
1,link,,SMF_11,UPF_16,0.997019
1,link,,SMF_6,UPF_1,0.998206
1,link,,SMF_1,UPF_13,0.99862
1,link,,AMF_2,gNB_11,0.998733
1,link,,AMF_9,gNB_12,0.997999
1,link,,SMF_18,UPF_11,0.997687
1,link,,AMF_15,SMF_15,0.997755
1,link,,AMF_12,SMF_11,0.998575
1,link,,AMF_15,gNB_8,0.997295
1,link,,AMF_6,SMF_14,0.997156
1,link,,AMF_10,gNB_13,0.997495
1,link,,SMF_5,UPF_12,0.998427
1,link,,AMF_9,SMF_15,0.997305
1,link,,AMF_2,gNB_16,0.997227
1,link,,AMF_6,SMF_8,0.997886
1,link,,AMF_4,SMF_14,0.99876
1,link,,AMF_15,SMF_4,0.997114
1,link,,AMF_2,SMF_6,0.997362
1,link,,AMF_2,SMF_13,0.99891
1,link,,SMF_14,UPF_4,0.997506
1,link,,SMF_11,UPF_3,0.997214
1,link,,AMF_13,SMF_8,0.997044
1,link,,AMF_8,gNB_3,0.997205
1,link,,AMF_13,gNB_14,0.997196
1,link,,SMF_8,UPF_5,0.998853
1,link,,SMF_6,UPF_10,0.998163
1,link,,AMF_15,SMF_14,0.997925
1,link,,SMF_2,UPF_17,0.998809
1,link,,AMF_8,SMF_4,0.997781
1,link,,AMF_12,SMF_16,0.997233
1,link,,AMF_9,SMF_9,0.997965
1,link,,AMF_5,SMF_18,0.997379
1,link,,SMF_2,UPF_9,0.997989
1,link,,AMF_5,SMF_12,0.998506
1,link,,SMF_4,UPF_9,0.998439
1,link,,AMF_5,SMF_11,0.997582
1,link,,SMF_8,UPF_15,0.997231
1,link,,AMF_13,SMF_15,0.998857
1,link,,SMF_3,UPF_14,0.998913
1,link,,AMF_7,gNB_6,0.99897
1,link,,AMF_7,SMF_14,0.997997
1,link,,AMF_11,gNB_9,0.998064
1,link,,SMF_1,UPF_1,0.997512
1,link,,SMF_15,UPF_17,0.998769
1,link,,AMF_10,gNB_5,0.998922
1,link,,AMF_5,gNB_13,0.997953
1,link,,AMF_13,SMF_4,0.997816
1,link,,AMF_10,SMF_8,0.997376
1,link,,SMF_16,UPF_8,0.997226
1,link,,SMF_7,UPF_2,0.997378
1,link,,AMF_7,SMF_3,0.998638
1,link,,AMF_5,SMF_2,0.997145
1,link,,AMF_14,gNB_1,0.998894
1,link,,AMF_1,gNB_13,0.997826
1,link,,SMF_12,UPF_2,0.998713
1,link,,AMF_1,gNB_11,0.998557
1,link,,AMF_13,gNB_6,0.997421
1,link,,AMF_10,gNB_11,0.998483
1,link,,AMF_2,gNB_17,0.998078
1,link,,SMF_2,UPF_12,0.997083
1,link,,AMF_11,gNB_16,0.997386
1,link,,SMF_14,UPF_10,0.998572
1,link,,SMF_2,UPF_3,0.997853
1,link,,AMF_7,gNB_1,0.998019
1,link,,AMF_10,SMF_15,0.997308
1,link,,AMF_1,SMF_13,0.998501
1,link,,SMF_4,UPF_6,0.998492
1,link,,SMF_6,UPF_14,0.998076
1,link,,AMF_15,SMF_9,0.998234
1,link,,AMF_6,gNB_7,0.99807
1,link,,AMF_11,gNB_15,0.999
1,link,,AMF_12,gNB_8,0.998465
1,link,,AMF_13,gNB_12,0.997908
1,link,,SMF_17,UPF_7,0.997668
1,link,,AMF_8,SMF_12,0.997904
1,link,,AMF_14,SMF_2,0.997185
1,link,,SMF_9,UPF_17,0.99897
1,link,,AMF_15,gNB_9,0.998293
1,link,,AMF_7,SMF_11,0.998498
1,link,,AMF_11,SMF_2,0.998239
1,link,,AMF_9,SMF_2,0.998277
1,link,,SMF_12,UPF_3,0.998906
1,link,,SMF_13,UPF_9,0.997836
1,link,,AMF_4,gNB_1,0.997543
1,link,,AMF_2,SMF_3,0.99759
1,link,,AMF_5,gNB_4,0.998782
1,link,,SMF_2,UPF_15,0.99808
1,link,,AMF_1,SMF_5,0.998722
1,link,,AMF_10,SMF_5,0.997106
1,link,,AMF_10,SMF_14,0.997935
1,link,,SMF_8,UPF_1,0.99852
1,link,,AMF_6,SMF_11,0.99751
1,link,,AMF_12,gNB_6,0.99774
1,link,,SMF_14,UPF_12,0.99704
1,link,,AMF_2,gNB_7,0.99854
1,link,,AMF_6,gNB_15,0.998086
1,link,,SMF_13,UPF_16,0.997796
1,link,,SMF_4,UPF_13,0.997348
1,link,,SMF_14,UPF_6,0.998025
1,link,,AMF_9,SMF_1,0.99842
1,link,,AMF_2,gNB_1,0.99853
1,link,,SMF_5,UPF_4,0.997741
1,link,,AMF_10,gNB_12,0.998643
1,link,,SMF_11,UPF_4,0.998634
1,link,,AMF_5,gNB_3,0.998738
1,link,,AMF_5,SMF_13,0.99856
1,link,,AMF_8,SMF_1,0.997593
1,link,,SMF_13,UPF_12,0.998332
1,link,,AMF_5,gNB_10,0.997036
1,link,,AMF_15,gNB_2,0.99762
1,link,,SMF_12,UPF_11,0.998149
1,link,,SMF_2,UPF_8,0.997552
1,link,,AMF_9,gNB_5,0.997084
1,link,,AMF_2,SMF_12,0.997275
1,link,,SMF_17,UPF_3,0.998104
1,link,,AMF_6,gNB_10,0.99725
1,link,,AMF_7,SMF_18,0.998531
1,link,,AMF_11,gNB_13,0.998561
1,link,,SMF_2,UPF_14,0.997582
1,link,,AMF_9,gNB_13,0.998849
1,link,,SMF_7,UPF_5,0.998956
1,link,,AMF_5,gNB_6,0.998122
1,link,,AMF_2,SMF_2,0.99755
1,link,,SMF_5,UPF_1,0.997462
1,link,,AMF_8,gNB_13,0.998328
1,link,,AMF_14,gNB_16,0.998955
1,link,,AMF_5,gNB_14,0.998177
1,link,,SMF_15,UPF_8,0.998888
1,link,,AMF_14,SMF_6,0.997193
1,link,,AMF_7,gNB_13,0.997262
1,link,,AMF_8,gNB_11,0.998989
1,link,,AMF_6,gNB_5,0.998058
1,link,,AMF_9,gNB_16,0.997981
1,trace,UE_1,UE_1,gNB_3,0.997252
1,trace,UE_1,gNB_3,AMF_8,0.997205
1,trace,UE_1,AMF_8,SMF_1,0.997593
1,trace,UE_1,SMF_1,UPF_13,0.99862
1,trace,UE_1,UPF_13,SMF_1,0.99862
1,trace,UE_1,SMF_1,AMF_8,0.997593
1,trace,UE_1,AMF_8,gNB_3,0.997205
1,trace,UE_1,gNB_3,UE_1,0.997373
1,session,UE_1,,,0.981612
1,trace,UE_2,UE_2,gNB_12,0.998654
1,trace,UE_2,gNB_12,AMF_13,0.997908
1,trace,UE_2,AMF_13,SMF_13,0.998737
1,trace,UE_2,SMF_13,UPF_9,0.997836
1,trace,UE_2,UPF_9,SMF_13,0.997836
1,trace,UE_2,SMF_13,AMF_13,0.998737
1,trace,UE_2,AMF_13,gNB_12,0.997908
1,trace,UE_2,gNB_12,UE_2,0.998661
1,session,UE_2,,,0.986359
1,trace,UE_3,UE_3,gNB_8,0.997393
1,trace,UE_3,gNB_8,AMF_8,0.99847
1,trace,UE_3,AMF_8,SMF_4,0.997781
1,trace,UE_3,SMF_4,UPF_6,0.998492
1,trace,UE_3,UPF_6,SMF_4,0.998492
1,trace,UE_3,SMF_4,AMF_8,0.997781
1,trace,UE_3,AMF_8,gNB_8,0.99847
1,trace,UE_3,gNB_8,UE_3,0.998249
1,session,UE_3,,,0.985223
1,trace,UE_4,UE_4,gNB_5,0.997856
1,trace,UE_4,gNB_5,AMF_10,0.998922
1,trace,UE_4,AMF_10,SMF_8,0.997376
1,trace,UE_4,SMF_8,UPF_5,0.998853
