timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_7,gNB_6,0.998395
1,link,,SMF_1,UPF_11,0.99813
1,link,,AMF_5,gNB_17,0.998458
1,link,,AMF_7,SMF_8,0.997392
1,link,,AMF_1,gNB_6,0.997249
1,link,,AMF_7,SMF_4,0.998517
1,link,,SMF_7,UPF_6,0.997504
1,link,,PCF_1,SMF_8,0.998541
1,link,,AMF_5,gNB_13,0.998718
1,link,,AMF_2,SMF_2,0.998732
1,link,,AMF_1,SMF_4,0.997885
1,link,,PCF_6,SMF_5,0.997281
1,link,,AMF_1,gNB_3,0.998508
1,link,,AMF_2,gNB_14,0.99757
1,link,,AMF_2,gNB_9,0.998542
1,link,,AMF_4,SMF_1,0.998241
1,link,,PCF_6,SMF_3,0.99793
1,link,,SMF_8,UPF_1,0.997514
1,link,,SMF_10,UPF_8,0.997693
1,link,,AMF_5,gNB_8,0.99747
1,link,,AMF_4,gNB_1,0.997653
1,link,,AMF_7,gNB_7,0.998849
1,link,,PCF_6,SMF_6,0.998196
1,link,,PCF_4,SMF_5,0.998607
1,link,,AMF_1,gNB_7,0.998065
1,link,,AMF_3,SMF_10,0.997615
1,link,,PCF_4,SMF_3,0.997978
1,link,,AMF_3,SMF_9,0.998043
1,link,,AMF_7,gNB_8,0.998755
1,link,,PCF_3,SMF_1,0.998754
1,link,,AMF_5,SMF_3,0.997451
1,link,,AMF_6,SMF_10,0.997141
1,link,,SMF_5,UPF_1,0.998401
1,link,,SMF_8,UPF_9,0.99722
1,link,,AMF_3,gNB_3,0.997761
1,link,,PCF_5,SMF_8,0.998878
1,link,,AMF_6,SMF_9,0.998515
1,link,,AMF_1,SMF_7,0.998548
1,link,,SMF_3,UPF_3,0.998938
1,link,,AMF_7,SMF_5,0.997244
1,link,,SMF_3,UPF_1,0.997116
1,link,,PCF_1,SMF_5,0.997306
1,link,,AMF_1,SMF_5,0.997698
1,link,,PCF_1,SMF_3,0.997055
1,link,,AMF_3,SMF_2,0.998671
1,link,,AMF_2,gNB_17,0.997163
1,link,,SMF_5,UPF_9,0.997374
1,link,,AMF_1,SMF_6,0.997197
1,link,,PCF_1,SMF_6,0.997971
1,link,,AMF_5,SMF_4,0.998757
1,link,,AMF_5,gNB_3,0.997586
1,link,,AMF_1,SMF_10,0.997206
1,link,,AMF_2,gNB_12,0.997693
1,link,,SMF_10,UPF_11,0.99705
1,link,,PCF_2,SMF_7,0.998387
1,link,,AMF_1,SMF_9,0.998909
1,link,,PCF_2,SMF_5,0.99709
1,link,,AMF_4,SMF_8,0.997476
1,link,,SMF_6,UPF_3,0.998329
1,link,,SMF_6,UPF_1,0.997367
1,link,,AMF_5,gNB_7,0.997373
1,link,,PCF_1,SMF_4,0.998094
1,link,,SMF_1,UPF_3,0.997428
1,link,,SMF_2,UPF_6,0.998779
1,link,,SMF_8,UPF_8,0.997318
1,link,,SMF_9,UPF_3,0.998419
1,link,,PCF_2,SMF_6,0.997668
1,link,,SMF_1,UPF_10,0.997786
1,link,,AMF_4,gNB_17,0.997596
1,link,,AMF_6,gNB_10,0.997006
1,link,,PCF_5,SMF_3,0.99752
1,link,,SMF_9,UPF_10,0.997936
1,link,,PCF_2,SMF_10,0.998587
1,link,,AMF_4,gNB_13,0.997733
1,link,,AMF_2,gNB_11,0.997469
1,link,,AMF_4,gNB_12,0.997448
1,link,,PCF_2,SMF_9,0.997358
1,link,,PCF_3,SMF_8,0.997953
1,link,,SMF_2,UPF_11,0.997607
1,link,,AMF_7,gNB_5,0.998081
1,link,,SMF_6,UPF_9,0.99876
1,link,,SMF_8,UPF_7,0.997004
1,link,,AMF_1,gNB_9,0.997332
1,link,,SMF_8,UPF_2,0.998604
1,link,,PCF_6,SMF_9,0.998681
1,link,,AMF_3,SMF_1,0.998368
1,link,,AMF_4,gNB_15,0.998511
1,link,,SMF_5,UPF_8,0.997164
1,link,,AMF_3,gNB_1,0.997371
1,link,,PCF_4,SMF_10,0.997116
1,link,,AMF_4,gNB_4,0.997049
1,link,,AMF_2,gNB_6,0.997963
1,link,,AMF_7,gNB_10,0.99813
1,link,,PCF_5,SMF_4,0.997049
1,link,,SMF_4,UPF_1,0.997844
1,link,,SMF_3,UPF_8,0.998801
1,link,,AMF_2,SMF_8,0.997215
1,link,,PCF_1,SMF_7,0.997598
1,link,,AMF_6,SMF_1,0.998428
1,link,,AMF_5,SMF_6,0.997786
1,link,,AMF_1,gNB_10,0.99731
1,link,,AMF_6,gNB_17,0.998314
1,link,,AMF_5,SMF_10,0.998291
1,link,,SMF_8,UPF_6,0.997883
1,link,,PCF_4,SMF_9,0.99764
1,link,,SMF_3,UPF_12,0.998648
1,link,,AMF_6,gNB_1,0.998777
