timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_1,SMF_3,0.997178
1,link,,AMF_4,SMF_10,0.998916
1,link,,AMF_5,gNB_12,0.998944
1,link,,PCF_3,SMF_3,0.99847
1,link,,AMF_6,gNB_14,0.997335
1,link,,AMF_1,gNB_9,0.997618
1,link,,AMF_4,gNB_4,0.997661
1,link,,AMF_2,SMF_7,0.998573
1,link,,AMF_2,SMF_1,0.997879
1,link,,SMF_3,UPF_12,0.998302
1,link,,AMF_7,gNB_16,0.997621
1,link,,AMF_7,SMF_6,0.998316
1,link,,SMF_7,UPF_11,0.997469
1,link,,AMF_3,SMF_10,0.998281
1,link,,AMF_5,gNB_17,0.99876
1,link,,SMF_3,UPF_7,0.998415
1,link,,SMF_10,UPF_1,0.998098
1,link,,SMF_8,UPF_10,0.998764
1,link,,AMF_7,SMF_7,0.997738
1,link,,SMF_3,UPF_6,0.997726
1,link,,PCF_6,SMF_3,0.998183
1,link,,SMF_4,UPF_4,0.998868
1,link,,AMF_6,gNB_16,0.998282
1,link,,AMF_6,gNB_8,0.997053
1,link,,SMF_9,UPF_12,0.998289
1,link,,AMF_6,gNB_5,0.998937
1,link,,PCF_4,SMF_8,0.997514
1,link,,AMF_2,gNB_4,0.998013
1,link,,AMF_2,gNB_2,0.997901
1,link,,AMF_4,gNB_16,0.997451
1,link,,SMF_9,UPF_3,0.997792
1,link,,AMF_7,SMF_5,0.998385
1,link,,AMF_4,SMF_6,0.998095
1,link,,PCF_2,SMF_9,0.997329
1,link,,AMF_4,SMF_7,0.998177
1,link,,SMF_6,UPF_1,0.998636
1,link,,AMF_2,gNB_11,0.998857
1,link,,PCF_2,SMF_3,0.997981
1,link,,AMF_6,SMF_5,0.997235
1,link,,AMF_7,gNB_14,0.997268
1,link,,AMF_5,SMF_3,0.99746
1,link,,SMF_6,UPF_12,0.997913
1,link,,SMF_10,UPF_9,0.997031
1,link,,SMF_2,UPF_1,0.997835
1,link,,SMF_6,UPF_7,0.99887
1,link,,AMF_3,SMF_1,0.997223
1,link,,AMF_6,SMF_8,0.997776
1,link,,PCF_1,SMF_4,0.997731
1,link,,AMF_2,SMF_6,0.998119
1,link,,SMF_5,UPF_3,0.99719
1,link,,SMF_6,UPF_6,0.997039
1,link,,AMF_4,SMF_8,0.998229
1,link,,PCF_4,SMF_4,0.998207
1,link,,SMF_7,UPF_1,0.998849
1,link,,PCF_1,SMF_5,0.998272
1,link,,AMF_4,gNB_14,0.998414
1,link,,SMF_6,UPF_10,0.997235
1,link,,SMF_4,UPF_7,0.997571
1,link,,PCF_5,SMF_1,0.997509
1,link,,SMF_8,UPF_5,0.99711
1,link,,AMF_1,gNB_7,0.997978
1,link,,AMF_5,gNB_1,0.997279
1,link,,PCF_3,SMF_6,0.997079
1,link,,AMF_3,gNB_5,0.998401
1,link,,AMF_2,SMF_5,0.997026
1,link,,AMF_1,SMF_1,0.997283
1,link,,AMF_3,gNB_2,0.997701
1,link,,AMF_4,gNB_12,0.998991
1,link,,PCF_3,SMF_7,0.998638
1,link,,AMF_2,gNB_6,0.998144
1,link,,SMF_4,UPF_10,0.998797
1,link,,PCF_3,SMF_1,0.997902
1,link,,PCF_5,SMF_10,0.997539
1,link,,SMF_10,UPF_3,0.99877
1,link,,AMF_4,gNB_17,0.998369
1,link,,SMF_10,UPF_5,0.997255
1,link,,AMF_1,SMF_10,0.998746
1,link,,SMF_9,UPF_8,0.998917
1,link,,AMF_7,gNB_6,0.99816
1,link,,SMF_1,UPF_1,0.998166
1,link,,SMF_5,UPF_11,0.998115
1,link,,AMF_1,gNB_15,0.998952
1,link,,SMF_7,UPF_2,0.997661
1,link,,AMF_3,gNB_8,0.997601
1,link,,AMF_1,gNB_13,0.998774
1,link,,AMF_6,SMF_9,0.998043
1,link,,AMF_1,gNB_11,0.997248
1,link,,PCF_6,SMF_10,0.998744
1,link,,AMF_4,SMF_9,0.998214
1,link,,PCF_2,SMF_6,0.997635
1,link,,PCF_5,SMF_6,0.998614
1,link,,AMF_5,SMF_6,0.997255
1,link,,SMF_5,UPF_8,0.998255
1,link,,SMF_8,UPF_4,0.997369
1,link,,SMF_4,UPF_12,0.998596
1,link,,AMF_4,SMF_3,0.998453
1,link,,AMF_2,SMF_4,0.997033
1,link,,AMF_5,SMF_7,0.997988
1,link,,SMF_1,UPF_9,0.99872
1,link,,AMF_7,gNB_1,0.998748
1,link,,AMF_1,gNB_8,0.997636
1,link,,AMF_4,gNB_9,0.998228
1,link,,SMF_4,UPF_6,0.997017
1,link,,SMF_4,UPF_5,0.997852
1,link,,AMF_6,gNB_7,0.998029
1,link,,AMF_1,gNB_10,0.998637
1,link,,AMF_1,SMF_7,0.998133
1,link,,PCF_5,SMF_5,0.997254
1,link,,PCF_3,SMF_4,0.997789
1,link,,AMF_2,SMF_9,0.998862
1,link,,PCF_4,SMF_9,0.997368
1,link,,PCF_1,SMF_7,0.998302
1,link,,AMF_1,SMF_5,0.998344
1,link,,AMF_5,gNB_4,0.998945
1,link,,PCF_6,SMF_6,0.997323
1,link,,SMF_7,UPF_10,0.998366
1,link,,PCF_6,SMF_7,0.998586
1,link,,AMF_6,SMF_10,0.998031
1,link,,AMF_7,SMF_9,0.997413
1,link,,SMF_9,UPF_2,0.998199
1,link,,SMF_1,UPF_12,0.997447
1,link,,AMF_6,gNB_2,0.997335
1,link,,AMF_5,gNB_11,0.997391
1,link,,AMF_2,gNB_7,0.998873
1,link,,SMF_3,UPF_1,0.998353
1,link,,SMF_1,UPF_6,0.998229
1,link,,SMF_1,UPF_5,0.997892
1,link,,AMF_6,gNB_13,0.99829
1,link,,PCF_4,SMF_1,0.997793
1,link,,SMF_6,UPF_4,0.997903
1,link,,AMF_4,gNB_15,0.998636
1,link,,AMF_2,gNB_1,0.998276
1,link,,AMF_3,SMF_4,0.998684
1,link,,SMF_5,UPF_4,0.99891
1,link,,PCF_1,SMF_10,0.99788
1,link,,PCF_6,SMF_8,0.997064
1,link,,AMF_5,gNB_10,0.998412
1,link,,PCF_5,SMF_4,0.998552
1,link,,AMF_1,gNB_3,0.998508
1,link,,AMF_6,SMF_6,0.997875
1,link,,SMF_4,UPF_8,0.998024
1,link,,AMF_3,SMF_9,0.997723
1,link,,SMF_8,UPF_2,0.997633
1,link,,AMF_2,gNB_15,0.998796
1,link,,SMF_9,UPF_7,0.998392
1,link,,AMF_1,SMF_4,0.997919
1,link,,PCF_2,SMF_5,0.998038
1,link,,AMF_5,SMF_5,0.99719
1,link,,AMF_6,SMF_1,0.998087
1,link,,SMF_7,UPF_5,0.998018
1,link,,AMF_5,gNB_6,0.9985
1,link,,AMF_7,gNB_5,0.998873
1,link,,PCF_4,SMF_2,0.99858
1,link,,PCF_2,SMF_8,0.997232
1,link,,AMF_5,SMF_8,0.998472
1,link,,SMF_9,UPF_10,0.998071
1,link,,PCF_5,SMF_3,0.998748
1,link,,PCF_1,SMF_6,0.998757
1,link,,PCF_3,SMF_9,0.99713
1,link,,PCF_6,SMF_4,0.997456
1,link,,AMF_7,SMF_2,0.998481
1,trace,UE_1,UE_1,gNB_14,0.998905
1,trace,UE_1,gNB_14,AMF_6,0.997335
1,trace,UE_1,AMF_6,SMF_10,0.998031
1,trace,UE_1,SMF_10,UPF_9,0.997031
1,trace,UE_1,UPF_9,SMF_10,0.997031
1,trace,UE_1,SMF_10,PCF_6,0.998744
1,trace,UE_1,PCF_6,SMF_10,0.998744
1,trace,UE_1,SMF_10,AMF_6,0.998031
1,trace,UE_1,AMF_6,gNB_14,0.997335
1,trace,UE_1,gNB_14,UE_1,0.997393
1,session,UE_1,,,0.978783
1,trace,UE_2,UE_2,gNB_6,0.997095
1,trace,UE_2,gNB_6,AMF_2,0.998144
1,trace,UE_2,AMF_2,SMF_5,0.997026
1,trace,UE_2,SMF_5,UPF_8,0.998255
