timestamp,level,ue_id,src,dst,success_rate
1,link,,AMF_6,SMF_7,0.997041
1,link,,AMF_8,SMF_12,0.998207
1,link,,AMF_7,gNB_1,0.997844
1,link,,AMF_6,SMF_12,0.997173
1,link,,SMF_4,UPF_11,0.998808
1,link,,AMF_15,SMF_7,0.998588
1,link,,SMF_16,UPF_13,0.997241
1,link,,AMF_6,gNB_4,0.997559
1,link,,AMF_13,SMF_7,0.997667
1,link,,AMF_8,SMF_4,0.998438
1,link,,AMF_12,gNB_11,0.997615
1,link,,AMF_5,gNB_10,0.998224
1,link,,SMF_3,UPF_15,0.997928
1,link,,AMF_8,gNB_13,0.998211
1,link,,AMF_4,gNB_10,0.998091
1,link,,SMF_5,UPF_3,0.997441
1,link,,AMF_15,SMF_9,0.998825
1,link,,SMF_10,UPF_9,0.998287
1,link,,AMF_14,gNB_4,0.998805
1,link,,AMF_13,SMF_9,0.998258
1,link,,AMF_4,SMF_7,0.997067
1,link,,SMF_2,UPF_9,0.998955
1,link,,AMF_11,SMF_7,0.998074
1,link,,AMF_12,SMF_16,0.997931
1,link,,SMF_7,UPF_15,0.998414
1,link,,AMF_2,gNB_1,0.998531
1,link,,AMF_5,SMF_17,0.998577
1,link,,AMF_14,SMF_17,0.998674
1,link,,AMF_3,gNB_3,0.998066
1,link,,AMF_7,gNB_10,0.997522
1,link,,AMF_6,gNB_2,0.997784
1,link,,AMF_7,SMF_7,0.998101
1,link,,SMF_9,UPF_4,0.997262
1,link,,SMF_17,UPF_8,0.997635
1,link,,AMF_8,SMF_10,0.997038
1,link,,AMF_15,SMF_6,0.998021
1,link,,SMF_17,UPF_9,0.997206
1,link,,AMF_10,gNB_14,0.998227
1,link,,AMF_4,SMF_17,0.997798
1,link,,SMF_12,UPF_7,0.998742
1,link,,AMF_13,SMF_16,0.998887
1,link,,AMF_14,gNB_2,0.998173
1,link,,AMF_6,SMF_2,0.997211
1,link,,SMF_4,UPF_5,0.997535
1,link,,AMF_1,gNB_11,0.99884
1,link,,AMF_4,gNB_7,0.997797
1,link,,SMF_7,UPF_3,0.998356
1,link,,SMF_16,UPF_8,0.997621
1,link,,AMF_11,gNB_16,0.997432
1,link,,AMF_11,gNB_7,0.997333
1,link,,AMF_4,gNB_2,0.998558
1,link,,AMF_9,gNB_4,0.997824
1,link,,SMF_6,UPF_2,0.998494
1,link,,AMF_4,SMF_3,0.99815
1,link,,AMF_1,SMF_13,0.997737
1,link,,AMF_15,SMF_15,0.998518
1,link,,AMF_1,gNB_8,0.997705
1,link,,AMF_6,gNB_5,0.997259
1,link,,AMF_8,gNB_5,0.998013
1,link,,AMF_11,SMF_3,0.997544
1,link,,AMF_10,SMF_11,0.997879
1,link,,SMF_5,UPF_15,0.998305
1,link,,AMF_12,gNB_17,0.998983
1,link,,AMF_9,SMF_17,0.998821
1,link,,AMF_1,gNB_12,0.998396
1,link,,SMF_7,UPF_12,0.998726
1,link,,AMF_8,gNB_3,0.997512
1,link,,AMF_4,SMF_2,0.998037
1,link,,SMF_14,UPF_8,0.998315
1,link,,AMF_8,gNB_15,0.998939
1,link,,AMF_3,SMF_15,0.998892
1,link,,AMF_9,gNB_7,0.998389
1,link,,AMF_15,gNB_17,0.99754
1,link,,AMF_9,gNB_9,0.997586
1,link,,AMF_12,SMF_1,0.99813
1,link,,AMF_6,SMF_9,0.998899
1,link,,AMF_13,gNB_3,0.997125
1,link,,SMF_17,UPF_11,0.997957
1,link,,AMF_6,gNB_11,0.998793
1,link,,AMF_15,gNB_15,0.997301
1,link,,SMF_13,UPF_11,0.99756
1,link,,AMF_2,gNB_9,0.998812
1,link,,AMF_13,gNB_15,0.997217
1,link,,AMF_2,SMF_6,0.998427
1,link,,AMF_15,gNB_11,0.998242
1,link,,SMF_10,UPF_6,0.997182
1,link,,AMF_5,SMF_4,0.998359
1,link,,SMF_8,UPF_6,0.998747
1,link,,AMF_8,SMF_8,0.997138
1,link,,AMF_14,SMF_9,0.998838
1,link,,AMF_4,SMF_12,0.998699
1,link,,SMF_15,UPF_14,0.998143
1,link,,AMF_10,SMF_17,0.998334
1,link,,AMF_7,gNB_5,0.997165
1,link,,AMF_5,SMF_9,0.997382
1,link,,AMF_15,SMF_14,0.998016
1,link,,AMF_12,SMF_11,0.998521
1,link,,SMF_9,UPF_3,0.998547
1,link,,AMF_11,SMF_12,0.998098
1,link,,AMF_10,gNB_6,0.997833
1,link,,SMF_15,UPF_15,0.998412
1,link,,AMF_13,SMF_13,0.997385
1,link,,AMF_8,SMF_11,0.99738
1,link,,SMF_1,UPF_6,0.997707
